/home/khurram/Dicta_data/background03test/background03/tax005.avi/138.jpg,|[[ 637  340]
 [ 959  333]
 [1134  757]
 [ 785  826]]|,|[[ 641  342]
 [ 960  335]
 [1137  760]
 [ 786  832]]|,0.98164270128126219
/home/khurram/Dicta_data/background03test/background03/tax005.avi/125.jpg,|[[ 724  323]
 [1076  312]
 [1241  774]
 [ 841  837]]|,|[[ 720  323]
 [1079  316]
 [1250  786]
 [ 841  839]]|,0.97882847105090154
/home/khurram/Dicta_data/background03test/background03/tax005.avi/175.jpg,|[[ 703  360]
 [1038  352]
 [1169  763]
 [ 770  803]]|,|[[ 705  363]
 [1041  354]
 [1169  763]
 [ 769  809]]|,0.98369146076624969
/home/khurram/Dicta_data/background03test/background03/tax005.avi/030.jpg,|[[ 771  423]
 [1127  423]
 [1215  880]
 [ 771  895]]|,|[[ 770  417]
 [1136  420]
 [1218  882]
 [ 767  897]]|,0.97714041744973401
/home/khurram/Dicta_data/background03test/background03/tax005.avi/178.jpg,|[[ 734  361]
 [1068  352]
 [1192  762]
 [ 791  798]]|,|[[ 728  364]
 [1073  353]
 [1193  764]
 [ 785  801]]|,0.96848164479804411
/home/khurram/Dicta_data/background03test/background03/tax005.avi/172.jpg,|[[ 661  350]
 [1000  342]
 [1144  759]
 [ 747  808]]|,|[[ 663  354]
 [1009  341]
 [1145  762]
 [ 750  809]]|,0.98527071954405132
/home/khurram/Dicta_data/background03test/background03/tax005.avi/094.jpg,|[[ 865  394]
 [1198  401]
 [1262  807]
 [ 850  804]]|,|[[ 865  396]
 [1201  402]
 [1263  810]
 [ 848  803]]|,0.98977379453669845
/home/khurram/Dicta_data/background03test/background03/tax005.avi/173.jpg,|[[ 675  355]
 [1012  347]
 [1152  762]
 [ 753  808]]|,|[[ 674  353]
 [1017  351]
 [1153  765]
 [ 754  812]]|,0.98875713149983091
/home/khurram/Dicta_data/background03test/background03/tax005.avi/116.jpg,|[[ 804  396]
 [1156  383]
 [1314  848]
 [ 894  898]]|,|[[ 802  403]
 [1157  385]
 [1312  850]
 [ 896  897]]|,0.97934948751968842
/home/khurram/Dicta_data/background03test/background03/tax005.avi/141.jpg,|[[ 609  337]
 [ 929  336]
 [1100  758]
 [ 753  822]]|,|[[ 608  338]
 [ 932  337]
 [1100  761]
 [ 752  834]]|,0.97745593175967538
/home/khurram/Dicta_data/background03test/background03/tax005.avi/079.jpg,|[[ 858  406]
 [1183  439]
 [1140  832]
 [ 732  778]]|,|[[ 858  404]
 [1185  431]
 [1141  833]
 [ 737  784]]|,0.96921464118948142
/home/khurram/Dicta_data/background03test/background03/tax005.avi/053.jpg,|[[ 792  395]
 [1130  405]
 [1178  805]
 [ 748  796]]|,|[[ 787  400]
 [1137  400]
 [1179  808]
 [ 750  800]]|,0.97985649222634574
/home/khurram/Dicta_data/background03test/background03/tax005.avi/091.jpg,|[[ 868  407]
 [1200  418]
 [1246  822]
 [ 833  811]]|,|[[ 867  409]
 [1199  417]
 [1249  825]
 [ 833  811]]|,0.9927641657593772
/home/khurram/Dicta_data/background03test/background03/tax005.avi/143.jpg,|[[ 596  325]
 [ 914  329]
 [1080  752]
 [ 738  811]]|,|[[ 595  319]
 [ 921  335]
 [1083  752]
 [ 736  817]]|,0.98345631025914482
/home/khurram/Dicta_data/background03test/background03/tax005.avi/128.jpg,|[[ 707  318]
 [1052  305]
 [1224  758]
 [ 837  825]]|,|[[ 709  320]
 [1057  307]
 [1225  762]
 [ 834  835]]|,0.97597964551762517
/home/khurram/Dicta_data/background03test/background03/tax005.avi/055.jpg,|[[ 815  380]
 [1155  396]
 [1185  795]
 [ 757  776]]|,|[[ 813  385]
 [1152  401]
 [1185  798]
 [ 752  786]]|,0.96211644596809132
/home/khurram/Dicta_data/background03test/background03/tax005.avi/052.jpg,|[[ 782  402]
 [1120  410]
 [1176  809]
 [ 748  806]]|,|[[ 776  401]
 [1121  413]
 [1177  811]
 [ 750  809]]|,0.98279910383177249
/home/khurram/Dicta_data/background03test/background03/tax005.avi/155.jpg,|[[ 564  322]
 [ 881  339]
 [1040  760]
 [ 697  809]]|,|[[ 562  320]
 [ 881  339]
 [1041  762]
 [ 694  810]]|,0.98892283633309686
/home/khurram/Dicta_data/background03test/background03/tax005.avi/096.jpg,|[[ 865  378]
 [1196  383]
 [1272  788]
 [ 861  789]]|,|[[ 865  379]
 [1199  386]
 [1272  790]
 [ 863  790]]|,0.98868539159471647
/home/khurram/Dicta_data/background03test/background03/tax005.avi/014.jpg,|[[ 743  293]
 [1127  289]
 [1201  804]
 [ 744  823]]|,|[[ 745  298]
 [1129  289]
 [1201  807]
 [ 746  826]]|,0.98161261664364596
/home/khurram/Dicta_data/background03test/background03/tax005.avi/042.jpg,|[[ 775  427]
 [1114  432]
 [1195  840]
 [ 768  846]]|,|[[ 777  428]
 [1122  435]
 [1197  841]
 [ 769  848]]|,0.98633795540148661
/home/khurram/Dicta_data/background03test/background03/tax005.avi/003.jpg,|[[ 722  290]
 [1124  283]
 [1205  832]
 [ 731  859]]|,|[[ 723  288]
 [1127  283]
 [1200  835]
 [ 720  864]]|,0.9781857579625397
/home/khurram/Dicta_data/background03test/background03/tax005.avi/016.jpg,|[[ 752  290]
 [1135  286]
 [1206  794]
 [ 751  812]]|,|[[ 754  290]
 [1136  290]
 [1200  802]
 [ 753  815]]|,0.9828177791495244
/home/khurram/Dicta_data/background03test/background03/tax005.avi/018.jpg,|[[ 767  304]
 [1143  299]
 [1216  803]
 [ 766  820]]|,|[[ 768  306]
 [1146  305]
 [1217  803]
 [ 769  826]]|,0.97955282388810916
/home/khurram/Dicta_data/background03test/background03/tax005.avi/204.jpg,|[[ 962  245]
 [1307  252]
 [1384  673]
 [ 961  666]]|,|[[ 961  246]
 [1313  258]
 [1385  674]
 [ 962  674]]|,0.97230822903493086
/home/khurram/Dicta_data/background03test/background03/tax005.avi/004.jpg,|[[ 721  288]
 [1125  280]
 [1204  831]
 [ 729  858]]|,|[[ 716  290]
 [1130  282]
 [1201  833]
 [ 729  862]]|,0.98301216056353979
/home/khurram/Dicta_data/background03test/background03/tax005.avi/067.jpg,|[[ 896  391]
 [1224  431]
 [1178  818]
 [ 767  755]]|,|[[ 895  393]
 [1228  433]
 [1175  820]
 [ 769  756]]|,0.98754098892893083
/home/khurram/Dicta_data/background03test/background03/tax005.avi/023.jpg,|[[ 733  389]
 [1100  384]
 [1181  868]
 [ 730  890]]|,|[[ 735  394]
 [1104  385]
 [1181  872]
 [ 734  889]]|,0.98045728659421461
/home/khurram/Dicta_data/background03test/background03/tax005.avi/031.jpg,|[[ 776  427]
 [1131  426]
 [1220  878]
 [ 777  893]]|,|[[ 776  430]
 [1137  436]
 [1222  880]
 [ 768  896]]|,0.9684377051386075
/home/khurram/Dicta_data/background03test/background03/tax005.avi/058.jpg,|[[ 833  364]
 [1170  389]
 [1177  787]
 [ 752  752]]|,|[[ 833  368]
 [1170  391]
 [1178  789]
 [ 753  753]]|,0.9837891920452374
/home/khurram/Dicta_data/background03test/background03/tax005.avi/150.jpg,|[[ 574  338]
 [ 888  354]
 [1044  777]
 [ 704  826]]|,|[[ 575  340]
 [ 889  354]
 [1046  778]
 [ 703  832]]|,0.9846363601182414
/home/khurram/Dicta_data/background03test/background03/tax005.avi/001.jpg,|[[ 722  294]
 [1121  286]
 [1201  834]
 [ 731  861]]|,|[[ 722  297]
 [1121  289]
 [1201  835]
 [ 737  865]]|,0.98114562539558892
/home/khurram/Dicta_data/background03test/background03/tax005.avi/024.jpg,|[[ 733  399]
 [1100  394]
 [1183  872]
 [ 731  894]]|,|[[ 734  401]
 [1103  396]
 [1181  873]
 [ 730  895]]|,0.99198983758279646
/home/khurram/Dicta_data/background03test/background03/tax005.avi/035.jpg,|[[ 773  441]
 [1121  439]
 [1212  875]
 [ 775  892]]|,|[[ 774  441]
 [1120  431]
 [1217  882]
 [ 776  893]]|,0.98282968748698907
/home/khurram/Dicta_data/background03test/background03/tax005.avi/074.jpg,|[[ 901  378]
 [1226  416]
 [1166  802]
 [ 762  739]]|,|[[ 897  369]
 [1233  416]
 [1168  803]
 [ 761  740]]|,0.96182836036244013
/home/khurram/Dicta_data/background03test/background03/tax005.avi/036.jpg,|[[ 770  443]
 [1117  442]
 [1208  872]
 [ 772  888]]|,|[[ 770  445]
 [1121  449]
 [1209  875]
 [ 772  895]]|,0.97954444843513777
/home/khurram/Dicta_data/background03test/background03/tax005.avi/184.jpg,|[[ 836  350]
 [1168  334]
 [1280  742]
 [ 877  773]]|,|[[ 833  352]
 [1168  338]
 [1281  745]
 [ 880  773]]|,0.98349385170776316
/home/khurram/Dicta_data/background03test/background03/tax005.avi/088.jpg,|[[ 844  406]
 [1174  425]
 [1195  828]
 [ 780  803]]|,|[[ 840  409]
 [1178  426]
 [1202  829]
 [ 786  804]]|,0.98266327210190441
/home/khurram/Dicta_data/background03test/background03/tax005.avi/129.jpg,|[[ 702  313]
 [1046  300]
 [1218  752]
 [ 834  821]]|,|[[ 705  315]
 [1048  302]
 [1217  755]
 [ 834  822]]|,0.98813152902637091
/home/khurram/Dicta_data/background03test/background03/tax005.avi/145.jpg,|[[ 589  321]
 [ 906  329]
 [1069  751]
 [ 729  808]]|,|[[ 588  321]
 [ 906  329]
 [1073  753]
 [ 729  811]]|,0.98746487053363763
/home/khurram/Dicta_data/background03test/background03/tax005.avi/043.jpg,|[[ 779  432]
 [1117  438]
 [1197  846]
 [ 771  852]]|,|[[ 776  433]
 [1121  432]
 [1198  850]
 [ 769  851]]|,0.98373220905841974
/home/khurram/Dicta_data/background03test/background03/tax005.avi/019.jpg,|[[ 768  321]
 [1141  316]
 [1214  816]
 [ 765  834]]|,|[[ 770  320]
 [1145  312]
 [1216  817]
 [ 762  840]]|,0.98473234459084291
/home/khurram/Dicta_data/background03test/background03/tax005.avi/114.jpg,|[[ 817  374]
 [1169  363]
 [1319  822]
 [ 899  868]]|,|[[ 816  370]
 [1168  366]
 [1320  825]
 [ 896  868]]|,0.98658533707732599
/home/khurram/Dicta_data/background03test/background03/tax005.avi/164.jpg,|[[ 646  340]
 [ 972  339]
 [1140  759]
 [ 776  815]]|,|[[ 651  338]
 [ 976  337]
 [1141  761]
 [ 767  816]]|,0.98277429841212105
/home/khurram/Dicta_data/background03test/background03/tax005.avi/169.jpg,|[[ 639  340]
 [ 977  334]
 [1134  757]
 [ 744  811]]|,|[[ 642  338]
 [ 975  336]
 [1137  762]
 [ 736  817]]|,0.97907175676315783
/home/khurram/Dicta_data/background03test/background03/tax005.avi/182.jpg,|[[ 807  353]
 [1140  341]
 [1255  748]
 [ 852  779]]|,|[[ 810  353]
 [1145  341]
 [1247  753]
 [ 849  785]]|,0.98245614035087714
/home/khurram/Dicta_data/background03test/background03/tax005.avi/159.jpg,|[[ 611  317]
 [ 930  326]
 [1098  745]
 [ 750  797]]|,|[[ 608  312]
 [ 938  329]
 [1097  749]
 [ 753  802]]|,0.98469930024655927
/home/khurram/Dicta_data/background03test/background03/tax005.avi/078.jpg,|[[ 860  403]
 [1185  438]
 [1139  828]
 [ 732  774]]|,|[[ 860  401]
 [1185  436]
 [1139  831]
 [ 730  776]]|,0.98530863055311402
/home/khurram/Dicta_data/background03test/background03/tax005.avi/012.jpg,|[[ 738  289]
 [1126  283]
 [1200  806]
 [ 742  828]]|,|[[ 736  290]
 [1128  289]
 [1201  808]
 [ 745  829]]|,0.98758609719239643
/home/khurram/Dicta_data/background03test/background03/tax005.avi/161.jpg,|[[ 638  330]
 [ 959  334]
 [1127  751]
 [ 774  805]]|,|[[ 641  331]
 [ 961  337]
 [1127  753]
 [ 776  800]]|,0.98290972332734672
/home/khurram/Dicta_data/background03test/background03/tax005.avi/044.jpg,|[[ 777  429]
 [1115  434]
 [1192  835]
 [ 766  841]]|,|[[ 778  434]
 [1121  434]
 [1192  839]
 [ 769  849]]|,0.97114582731258614
/home/khurram/Dicta_data/background03test/background03/tax005.avi/002.jpg,|[[ 722  292]
 [1123  285]
 [1202  833]
 [ 731  861]]|,|[[ 722  293]
 [1125  288]
 [1203  832]
 [ 727  865]]|,0.98785061427439402
/home/khurram/Dicta_data/background03test/background03/tax005.avi/102.jpg,|[[ 853  370]
 [1182  376]
 [1275  782]
 [ 871  790]]|,|[[ 852  375]
 [1186  378]
 [1275  785]
 [ 870  791]]|,0.97944691945649698
/home/khurram/Dicta_data/background03test/background03/tax005.avi/045.jpg,|[[ 776  424]
 [1112  429]
 [1189  832]
 [ 764  838]]|,|[[ 775  425]
 [1115  432]
 [1189  833]
 [ 768  841]]|,0.98516902854456923
/home/khurram/Dicta_data/background03test/background03/tax005.avi/086.jpg,|[[ 832  403]
 [1162  426]
 [1172  828]
 [ 758  798]]|,|[[ 834  403]
 [1162  426]
 [1168  828]
 [ 751  801]]|,0.98720435052082289
/home/khurram/Dicta_data/background03test/background03/tax005.avi/170.jpg,|[[ 646  343]
 [ 985  336]
 [1138  757]
 [ 745  809]]|,|[[ 641  338]
 [ 994  337]
 [1141  759]
 [ 747  815]]|,0.98086725334025748
/home/khurram/Dicta_data/background03test/background03/tax005.avi/093.jpg,|[[ 867  393]
 [1198  400]
 [1258  807]
 [ 845  802]]|,|[[ 865  395]
 [1202  401]
 [1258  809]
 [ 849  803]]|,0.98532097480509784
/home/khurram/Dicta_data/background03test/background03/tax005.avi/021.jpg,|[[ 754  360]
 [1123  354]
 [1199  844]
 [ 750  865]]|,|[[ 754  353]
 [1127  353]
 [1200  849]
 [ 754  865]]|,0.9794403238591326
/home/khurram/Dicta_data/background03test/background03/tax005.avi/007.jpg,|[[ 713  279]
 [1121  272]
 [1199  822]
 [ 726  848]]|,|[[ 711  280]
 [1126  275]
 [1201  835]
 [ 721  866]]|,0.96271458312003
/home/khurram/Dicta_data/background03test/background03/tax005.avi/137.jpg,|[[ 653  337]
 [ 978  327]
 [1155  754]
 [ 801  825]]|,|[[ 658  339]
 [ 979  331]
 [1152  756]
 [ 803  835]]|,0.97577362190936467
/home/khurram/Dicta_data/background03test/background03/tax005.avi/105.jpg,|[[ 839  350]
 [1173  357]
 [1275  773]
 [ 868  784]]|,|[[ 840  354]
 [1178  358]
 [1274  777]
 [ 868  785]]|,0.98576912567694075
/home/khurram/Dicta_data/background03test/background03/tax005.avi/057.jpg,|[[ 828  366]
 [1167  389]
 [1180  788]
 [ 754  758]]|,|[[ 829  370]
 [1169  386]
 [1180  785]
 [ 757  761]]|,0.9838416253290998
/home/khurram/Dicta_data/background03test/background03/tax005.avi/009.jpg,|[[ 726  287]
 [1119  279]
 [1195  811]
 [ 732  835]]|,|[[ 726  289]
 [1121  282]
 [1200  814]
 [ 733  835]]|,0.99148752561909603
/home/khurram/Dicta_data/background03test/background03/tax005.avi/066.jpg,|[[ 887  390]
 [1216  430]
 [1172  819]
 [ 759  756]]|,|[[ 883  391]
 [1216  431]
 [1172  816]
 [ 761  761]]|,0.98457834950725942
/home/khurram/Dicta_data/background03test/background03/tax005.avi/115.jpg,|[[ 811  379]
 [1163  368]
 [1315  830]
 [ 895  878]]|,|[[ 817  382]
 [1169  368]
 [1316  832]
 [ 899  882]]|,0.96768580466804044
/home/khurram/Dicta_data/background03test/background03/tax005.avi/185.jpg,|[[ 858  348]
 [1190  331]
 [1302  739]
 [ 897  768]]|,|[[ 849  354]
 [1192  337]
 [1295  745]
 [ 895  769]]|,0.94873761843238591
/home/khurram/Dicta_data/background03test/background03/tax005.avi/037.jpg,|[[ 773  426]
 [1118  427]
 [1207  850]
 [ 773  863]]|,|[[ 774  424]
 [1120  428]
 [1204  849]
 [ 775  865]]|,0.98844866673863763
/home/khurram/Dicta_data/background03test/background03/tax005.avi/166.jpg,|[[ 637  353]
 [ 970  349]
 [1136  769]
 [ 757  826]]|,|[[ 641  354]
 [ 978  355]
 [1136  771]
 [ 752  818]]|,0.97969415030917661
/home/khurram/Dicta_data/background03test/background03/tax005.avi/165.jpg,|[[ 645  352]
 [ 975  350]
 [1141  770]
 [ 770  827]]|,|[[ 640  354]
 [ 977  353]
 [1138  771]
 [ 769  829]]|,0.98119986318811925
/home/khurram/Dicta_data/background03test/background03/tax005.avi/098.jpg,|[[ 858  370]
 [1188  374]
 [1273  776]
 [ 865  780]]|,|[[ 859  368]
 [1191  379]
 [1273  777]
 [ 865  785]]|,0.98679681657677998
/home/khurram/Dicta_data/background03test/background03/tax005.avi/072.jpg,|[[ 915  378]
 [1242  418]
 [1181  804]
 [ 775  737]]|,|[[ 913  379]
 [1242  417]
 [1183  802]
 [ 776  738]]|,0.99383111713528671
/home/khurram/Dicta_data/background03test/background03/tax005.avi/097.jpg,|[[ 861  375]
 [1192  380]
 [1273  784]
 [ 864  787]]|,|[[ 861  378]
 [1192  380]
 [1274  786]
 [ 867  790]]|,0.98171442472404391
/home/khurram/Dicta_data/background03test/background03/tax005.avi/061.jpg,|[[ 841  363]
 [1176  396]
 [1163  792]
 [ 740  745]]|,|[[ 833  369]
 [1179  403]
 [1165  793]
 [ 738  751]]|,0.9585384337784193
/home/khurram/Dicta_data/background03test/background03/tax005.avi/121.jpg,|[[ 771  363]
 [1125  351]
 [1287  819]
 [ 874  876]]|,|[[ 770  351]
 [1130  353]
 [1290  823]
 [ 864  882]]|,0.95775143372982163
/home/khurram/Dicta_data/background03test/background03/tax005.avi/071.jpg,|[[ 916  377]
 [1243  417]
 [1183  803]
 [ 777  736]]|,|[[ 912  373]
 [1243  417]
 [1185  804]
 [ 779  736]]|,0.98133855918192892
/home/khurram/Dicta_data/background03test/background03/tax005.avi/006.jpg,|[[ 715  282]
 [1123  274]
 [1202  829]
 [ 722  856]]|,|[[ 704  272]
 [1119  271]
 [1201  823]
 [ 715  865]]|,0.9539938662250198
/home/khurram/Dicta_data/background03test/background03/tax005.avi/112.jpg,|[[ 836  348]
 [1187  343]
 [1322  794]
 [ 901  828]]|,|[[ 833  354]
 [1194  337]
 [1331  789]
 [ 897  833]]|,0.96910611733285268
/home/khurram/Dicta_data/background03test/background03/tax005.avi/152.jpg,|[[ 568  333]
 [ 883  351]
 [1036  772]
 [ 695  820]]|,|[[ 569  335]
 [ 884  354]
 [1040  776]
 [ 696  819]]|,0.9834537628956217
/home/khurram/Dicta_data/background03test/background03/tax005.avi/025.jpg,|[[ 733  400]
 [1099  396]
 [1181  875]
 [ 729  897]]|,|[[ 737  400]
 [1106  404]
 [1185  882]
 [ 729  900]]|,0.97791820864082646
/home/khurram/Dicta_data/background03test/background03/tax005.avi/203.jpg,|[[ 961  245]
 [1306  250]
 [1381  671]
 [ 961  665]]|,|[[ 960  247]
 [1313  258]
 [1383  673]
 [ 962  674]]|,0.97115670964227352
/home/khurram/Dicta_data/background03test/background03/tax005.avi/029.jpg,|[[ 758  412]
 [1118  412]
 [1207  872]
